date,consumption,solar_capacity,solar_generation,solar_profile,wind_capacity,wind_generation,wind_profile
2010-01-15,1644.9593407,252.6,,,557.592,25.277,0.0010877
2010-01-16,1457.4791209,252.6,,,557.592,125.358,0.0053951
2010-01-17,1321.8670328000003,252.601,,,557.596,120.647,0.005193
2010-01-18,1580.3769229000004,252.624,,,557.69,51.571,0.0022192999999999996
2010-01-19,1633.6109891999997,252.624,,,557.74,27.621,0.0011888
2010-01-20,1639.3538460999998,252.625,,,557.834,59.156,0.0025452000000000005
2010-01-21,1646.7978021,252.649,,,557.887,42.421,0.0018248999999999997
2010-01-22,1614.2978022,252.672,,,558.048,58.501,0.0025159
2010-01-23,1423.8318679,252.672,,,558.048,81.398,0.0035008000000000005
2010-01-24,1297.8824172999998,252.673,,,558.05,101.175,0.004351299999999999
2010-01-25,1582.11978,252.697,,,558.098,61.896,0.0026617999999999985
2010-01-26,1675.4483518000002,252.72,,,558.146,77.899,0.0033496000000000008
2010-01-27,1757.4692308,252.721,,,558.202,253.396,0.010894500000000001
2010-01-28,1742.0538463,252.745,,,558.434,306.149,0.0131574
2010-01-29,1640.6813185999997,252.768,,,558.483,145.473,0.006251800000000001
2010-01-30,1453.7725272999999,252.768,,,558.552,189.627,0.0081479
2010-01-31,1322.675824,252.77,,,558.554,174.109,0.0074813
2010-02-01,1688.4098900000001,252.816,,,558.602,151.409,0.0065054
2010-02-02,1766.6208789000002,252.817,,,558.65,316.688,0.013605299999999997
2010-02-03,1742.3967033,252.842,,,558.698,225.569,0.009689999999999997
2010-02-04,1672.1659341,252.89,,,558.746,82.257,0.0035334000000000003
2010-02-05,1658.3351649999997,252.936,,,558.792,141.031,0.0060574
2010-02-06,1415.1692309,252.936,,,558.792,60.323,0.0025909999999999996
2010-02-07,1300.4989013000002,252.937,,,558.792,21.54,0.0009248
2010-02-08,1665.9472525999995,252.962,,,558.792,32.0,0.0013742999999999997
2010-02-09,1710.8131867999996,253.011,,,558.796,24.739,0.0010624
2010-02-10,1729.7065936000001,253.082,,,558.889,69.237,0.0029728999999999992
2010-02-11,1744.0329668999998,253.13,,,558.912,174.663,0.007500000000000001
2010-02-12,1702.6670329000003,253.176,,,558.914,116.934,0.0050214
2010-02-13,1456.7076926,253.176,,,558.96,29.575,0.0012701000000000004
2010-02-14,1340.0879119999997,253.177,,,558.966,5.757,0.00024760000000000006
2010-02-15,1614.5120879,253.201,,,559.104,20.477,0.0008789000000000002
2010-02-16,1655.3912086,253.226,,,559.106,58.101,0.0024939999999999997
2010-02-17,1692.7758242,253.275,,,559.158,79.292,0.0034032
2010-02-18,1679.7197801999998,253.347,,,559.298,76.445,0.0032803
2010-02-19,1656.0615381000002,253.417,,,559.346,119.992,0.0051485
2010-02-20,1444.4164836000004,253.44,,,559.392,204.73,0.008783700000000002
2010-02-21,1306.6780218999997,253.444,,,559.392,86.668,0.0037183999999999997
2010-02-22,1643.4571426000002,253.54,,,559.397,158.375,0.006795
2010-02-23,1672.7098902000002,253.637,,,559.514,125.724,0.0053927
2010-02-24,1635.8912087999995,253.758,,,559.564,94.551,0.0040554
2010-02-25,1629.7054947,253.903,,,559.656,185.658,0.007961799999999998
2010-02-26,1597.0142858000004,254.065,,,559.656,197.275,0.008459900000000001
2010-02-27,1395.3780217999997,254.088,,,559.656,259.294,0.011119400000000003
2010-02-28,1315.7307692000004,254.095,,,559.656,280.245,0.012018199999999998
2010-03-01,1678.4538459,254.262,,,559.662,360.175,0.015445200000000001
2010-03-02,1728.1813186000002,254.408,,,559.8,173.744,0.0074487
2010-03-03,1695.0417580999997,254.6,,,559.8,117.502,0.0050378
2010-03-04,1701.3010988,254.794,,,559.8,78.802,0.0033785999999999994
2010-03-05,1658.8241758,255.025,,,559.8,101.331,0.004344500000000001
2010-03-06,1440.5362637,255.048,,,559.8,184.879,0.007926399999999997
2010-03-07,1336.7120877999998,255.057,,,559.8,62.874,0.0026956000000000007
2010-03-08,1687.0065932999996,255.273,,,559.801,29.427,0.0012617000000000001
2010-03-09,1721.7626374000004,255.491,,,559.832,44.025,0.0018872
2010-03-10,1701.5593408000002,255.755,,,560.023,82.97,0.0035559
2010-03-11,1737.1560441000001,256.019,,,560.188,39.17,0.0016777000000000003
2010-03-12,1651.5604394999998,256.273,,,560.28,159.207,0.0068196
2010-03-13,1382.5351647000002,256.296,,,560.28,300.113,0.012855699999999998
2010-03-14,1268.3087913000002,256.307,,,560.28,339.657,0.014549299999999998
2010-03-15,1615.1538461999999,256.571,,,560.287,176.89,0.007577200000000001
2010-03-16,1644.746154,256.836,,,560.451,91.208,0.0039056999999999994
2010-03-17,1607.4362636,257.129,,,560.529,116.892,0.0050052
2010-03-18,1562.7120877999996,257.534,,,560.744,104.092,0.004455100000000001
2010-03-19,1502.1098899999997,257.859,,,560.928,185.894,0.0079534
2010-03-20,1290.1285715000001,257.93,,,560.928,213.24,0.009123699999999998
2010-03-21,1175.210989,257.991,,,560.931,169.965,0.0072722
2010-03-22,1533.4307693,258.353,,,561.01,36.319,0.0015538000000000004
2010-03-23,1519.6197801999997,258.764,,,561.242,88.035,0.0037648000000000004
2010-03-24,1499.1087909,259.253,,,561.29,101.138,0.0043246000000000005
2010-03-25,1501.765934,259.939,,,561.344,94.41,0.004036
2010-03-26,1479.2175823999999,260.378,,,561.528,113.677,0.0048584
2010-03-27,1247.7516483999998,260.425,,,561.528,155.834,0.006660500000000001
2010-03-28,1149.6879121999998,260.488,,,561.528,167.891,0.0071757
2010-03-29,1485.1351648999998,260.996,,,561.542,69.68,0.0029784
2010-03-30,1460.6164835999998,261.796,,,561.714,137.348,0.0058681
2010-03-31,1479.8901099,262.434,,,561.928,199.432,0.0085177
2010-04-01,1539.3912090000003,263.162,,,562.104,234.27,0.0100026
2010-04-02,1167.8736263,263.186,,,562.104,115.671,0.0049386000000000005
2010-04-03,1204.0890109000002,263.208,,,562.104,115.535,0.004932899999999999
2010-04-04,1103.0648353000004,263.208,,,562.104,118.925,0.0050780999999999995
2010-04-05,1128.9439561,263.24,,,562.104,87.918,0.0037536000000000006
2010-04-06,1444.0175825,263.632,,,562.128,72.78,0.0031072
2010-04-07,1474.3505492999998,264.116,,,562.406,110.826,0.004729700000000001
2010-04-08,1506.7692306,264.638,,,562.562,61.273,0.0026139
2010-04-09,1497.8098900999998,265.06,,,562.584,86.467,0.0036887999999999995
2010-04-10,1277.1670329000003,265.106,,,562.584,90.441,0.0038582000000000004
2010-04-11,1201.8197803000003,265.168,,,562.594,112.604,0.0048036
2010-04-12,1544.8373627,265.652,,,562.708,133.431,0.005691099999999999
2010-04-13,1546.5659341,266.184,,,562.77,62.504,0.0026655000000000003
2010-04-14,1550.58022,266.766,,,562.972,96.271,0.0041040999999999985
2010-04-15,1533.7593407,267.402,,,563.03,58.945,0.0025124
2010-04-16,1505.2351649,267.87,,,563.184,127.874,0.005449200000000001
2010-04-17,1242.3791208,267.936,,,563.184,76.841,0.0032747
2010-04-18,1123.8417583,267.996,,,563.196,34.898,0.0014871
2010-04-19,1444.8186811,268.716,,,563.344,41.258,0.0017578000000000001
2010-04-20,1492.0769231000002,269.43,,,563.536,138.871,0.0059143
2010-04-21,1530.2736263000004,270.072,,,563.712,235.369,0.010020499999999998
2010-04-22,1482.1230770999998,270.654,,,563.726,70.102,0.0029845
2010-04-23,1421.2967035,271.254,,,563.88,30.826,0.0013118000000000001
2010-04-24,1192.3714287000003,271.322,,,563.88,35.215,0.001499
2010-04-25,1104.4978023,271.408,,,563.88,90.996,0.0038731
2010-04-26,1480.5780219,272.17,,,563.884,96.016,0.0040863
2010-04-27,1477.4252749,272.868,,,563.936,74.429,0.0031674
2010-04-28,1457.4593408,273.592,,,564.028,28.209,0.0012002
2010-04-29,1453.8043954999996,274.354,,,564.092,66.579,0.0028325
2010-04-30,1458.8714285999997,274.998,,,564.312,196.658,0.008364
2010-05-01,1102.3439561,275.066,,,564.312,71.799,0.0030538
2010-05-02,1126.9604394,275.146,,,564.318,38.272,0.0016278999999999998
2010-05-03,1492.0439557,275.836,,,564.388,42.253,0.0017968
2010-05-04,1516.8208792,276.464,,,564.436,97.348,0.004139
2010-05-05,1513.3087910000002,277.142,,,564.488,94.939,0.0040365999999999996
2010-05-06,1602.0208790000001,277.884,,,564.584,198.704,0.008446800000000003
2010-05-07,1515.3527473,278.55,,,564.676,66.482,0.0028254
2010-05-08,1256.9296704,278.616,,,564.72,9.702,0.00041240000000000005
2010-05-09,1140.8450550000002,278.69,,,564.724,12.997,0.0005523
2010-05-10,1503.5890111000003,279.558,,,564.772,17.823,0.0007572999999999999
2010-05-11,1518.1483518999999,280.296,,,564.832,65.781,0.0027949999999999997
2010-05-12,1525.4428572,281.882,,,565.008,94.157,0.003999100000000001
2010-05-13,1182.0747253,281.926,,,565.008,16.085,0.0006833999999999999
2010-05-14,1357.6923077,282.176,,,565.008,25.697,0.0010915
2010-05-15,1282.3659342000003,282.268,,,565.008,150.158,0.006377699999999999
2010-05-16,1188.3285712999998,282.366,,,565.016,221.294,0.009399900000000003
2010-05-17,1482.4758240999997,283.02,,,565.108,87.699,0.0037244999999999995
2010-05-18,1526.6318678000002,283.742,,,565.156,157.262,0.0066785
2010-05-19,1560.0934066999994,284.496,,,565.204,176.24,0.007483599999999999
2010-05-20,1524.2186815,285.364,,,565.252,59.552,0.0025284000000000005
2010-05-21,1448.1648352000002,286.208,,,565.296,40.875,0.0017353999999999996
2010-05-22,1182.9351648,286.296,,,565.296,30.278,0.0012856
2010-05-23,1038.3923074999998,286.298,,,565.296,65.011,0.0027602
2010-05-24,1068.2197800999998,286.394,,,565.308,128.338,0.005448700000000001
2010-05-25,1429.2769231,287.272,,,565.444,139.218,0.0059091000000000005
2010-05-26,1488.2351649999998,288.046,,,565.492,34.537,0.0014659999999999999
2010-05-27,1484.2373628,288.89,,,565.546,18.383,0.0007800999999999998
2010-05-28,1437.8615384999998,289.712,,,565.656,60.512,0.0025674000000000005
2010-05-29,1201.9945056999998,289.804,,,565.656,43.969,0.0018657
2010-05-30,1136.3901101000004,289.928,,,565.668,104.611,0.0044384
2010-05-31,1483.9934066000003,290.908,,,565.808,132.364,0.005614500000000001
2010-06-01,1469.3164831999998,292.096,,,565.896,86.738,0.0036789
2010-06-02,1476.469231,293.092,,,565.908,110.596,0.0046908
2010-06-03,1252.035165,293.452,,,566.058,115.989,0.004917800000000001
2010-06-04,1311.7516481000002,294.036,,,566.256,29.666,0.0012574000000000003
2010-06-05,1165.1395603,294.17,,,566.256,10.426,0.000442
2010-06-06,1098.7725275999999,294.276,,,566.27,35.877,0.0015207999999999997
2010-06-07,1461.9582415,295.286,,,566.434,153.549,0.0065060000000000005
2010-06-08,1473.5571426,296.332,,,566.556,35.592,0.0015075
2010-06-09,1487.5164835,297.528,,,566.702,30.893,0.0013082000000000002
2010-06-10,1504.6956042999998,298.666,,,566.878,27.996,0.0011852999999999998
2010-06-11,1493.9802198999996,299.582,,,567.12,174.447,0.0073825
2010-06-12,1251.0989013,299.748,,,567.12,114.566,0.0048486000000000015
2010-06-13,1125.2395606,299.978,,,567.124,53.094,0.0022462
2010-06-14,1423.185714,301.172,,,567.18,20.767,0.0008788
2010-06-15,1439.8131865,302.584,,,567.324,63.753,0.0026972000000000003
2010-06-16,1450.7065936000004,304.292,,,567.468,89.998,0.0038065999999999994
2010-06-17,1475.0340657000002,306.812,,,567.614,64.791,0.0027389000000000003
2010-06-18,1440.2000001,308.904,,,567.768,126.183,0.0053338000000000005
2010-06-19,1236.4725275,309.184,,,567.768,123.394,0.0052158
2010-06-20,1124.5703297000002,309.592,,,567.786,54.726,0.0023133
2010-06-21,1439.7978022000002,312.358,,,567.996,32.632,0.0013791000000000003
2010-06-22,1449.7538461999998,314.944,,,568.148,16.532,0.0006985
2010-06-23,1436.7934067,317.804,,,568.414,6.301,0.0002661
2010-06-24,1446.7472528,321.586,,,568.998,13.608,0.0005741000000000001
2010-06-25,1437.9032964999994,326.016,,,569.868,30.761,0.0012955
2010-06-26,1214.2087911,327.098,,,570.0,24.262,0.0010216000000000001
2010-06-27,1105.1582419000001,328.038,,,570.012,25.374,0.0010681
2010-06-28,1459.2549448,336.074,,,570.194,19.296,0.0008122
2010-06-29,1496.6208791000006,347.19,,,570.804,22.959,0.000965
2010-06-30,1493.0758239999998,367.608,,,571.464,23.889,0.0010031999999999999
2010-07-01,1498.1175822999999,367.876,,,571.464,19.024,0.0007989000000000001
2010-07-02,1492.2813186999995,367.92,,,571.464,36.087,0.0015156
2010-07-03,1261.6956045,367.92,,,571.464,51.046,0.0021437
2010-07-04,1155.1384618000002,367.92,,,571.468,28.604,0.0012013999999999998
2010-07-05,1476.6999998999995,367.922,,,571.538,39.581,0.0016622000000000002
2010-07-06,1483.7054945000002,367.946,,,571.834,79.792,0.0033485999999999998
2010-07-07,1460.6857144,367.97,,,571.954,17.365,0.0007285999999999999
2010-07-08,1486.8736262,367.992,,,572.07,22.421,0.0009406999999999999
2010-07-09,1494.3890109000001,367.994,,,572.136,27.77,0.0011646
2010-07-10,1268.3076923000003,368.016,,,572.136,30.587,0.0012829999999999999
2010-07-11,1178.8197802,368.02,,,572.14,41.285,0.0017320000000000002
2010-07-12,1514.7681320000002,368.066,,,572.188,60.329,0.0025305000000000006
2010-07-13,1505.6197802000002,368.09,,,572.236,34.162,0.0014327000000000003
2010-07-14,1522.9846154,368.114,,,572.288,79.821,0.0033475
2010-07-15,1505.491209,368.136,,,572.384,120.383,0.0050478
2010-07-16,1447.6483515999996,368.138,,,572.476,63.604,0.002666499999999999
2010-07-17,1230.9714287000002,368.16,,,572.52,61.012,0.0025577
2010-07-18,1075.0725273000003,368.162,,,572.52,29.608,0.0012414000000000006
2010-07-19,1413.9846152999999,368.186,,,572.524,20.111,0.000843
2010-07-20,1465.9714286000003,368.212,,,572.578,51.409,0.0021550000000000002
2010-07-21,1490.9516483000002,368.26,,,572.69,47.851,0.0020053000000000002
2010-07-22,1502.3714286,368.306,,,572.716,32.719,0.0013712
2010-07-23,1447.0791207,368.328,,,572.768,24.57,0.0010299000000000003
2010-07-24,1251.7714287999997,368.33,,,572.856,171.214,0.0071728
2010-07-25,1104.276923,368.354,,,572.86,83.141,0.0034833000000000004
2010-07-26,1420.8857142,368.382,,,572.908,16.574,0.0006946000000000001
2010-07-27,1431.2065934,368.46,,,572.956,15.684,0.0006571
2010-07-28,1457.7175822000006,368.606,,,573.016,60.916,0.0025514
2010-07-29,1440.1901099000002,368.768,,,573.2,80.818,0.0033837999999999997
2010-07-30,1378.7538461999998,368.856,,,573.288,63.859,0.0026732
2010-07-31,1176.7681318,368.862,,,573.288,70.059,0.0029330999999999992
2010-08-01,1082.8274725,368.938,,,573.292,37.345,0.0015634999999999998
2010-08-02,1399.5736264,369.058,,,573.344,14.921,0.0006247
2010-08-03,1402.5615381,369.172,,,573.438,28.351,0.0011863
2010-08-04,1405.5725274,369.222,,,573.514,60.745,0.0025421999999999997
2010-08-05,1414.0868131000002,369.318,,,573.624,29.923,0.0012519
2010-08-06,1397.4054945000003,369.65,,,573.624,36.761,0.001538
2010-08-07,1179.1901098,369.672,,,573.624,42.859,0.001793
2010-08-08,1108.5538461,369.678,,,573.624,24.255,0.0010146999999999999
2010-08-09,1405.6791210000004,369.75,,,573.632,17.393,0.0007279000000000001
2010-08-10,1426.7483515,369.822,,,573.73,46.032,0.0019255999999999998
2010-08-11,1452.9450548999998,369.898,,,573.868,47.972,0.0020065
2010-08-12,1454.7999998999999,370.022,,,574.18,17.179,0.0007184
2010-08-13,1404.8626372,370.178,,,574.224,17.325,0.0007243
2010-08-14,1206.4285715,370.2,,,574.224,39.8,0.0016629999999999998
2010-08-15,1134.7164836,370.206,,,574.236,81.434,0.0034036
2010-08-16,1444.5131869000004,370.28,,,574.376,39.579,0.0016538
2010-08-17,1500.1934064999998,370.378,,,574.478,121.486,0.005075399999999999
2010-08-18,1496.9835165,370.498,,,574.648,156.345,0.0065295
2010-08-19,1455.1098902000006,370.624,,,574.828,102.351,0.0042732000000000004
2010-08-20,1428.5318681000003,370.8,,,574.872,44.344,0.0018514999999999998
2010-08-21,1223.2010990999997,370.8,,,574.872,68.669,0.0028666999999999994
2010-08-22,1154.1835161999998,370.808,,,574.876,76.497,0.0031934000000000003
2010-08-23,1520.3340658000002,370.908,,,574.92,166.75,0.0069608
2010-08-24,1517.1901098,371.064,,,574.924,273.235,0.011406199999999998
2010-08-25,1499.4142856,371.34,,,574.986,190.444,0.0079492
2010-08-26,1494.5978022,371.492,,,575.184,53.691,0.0022404
2010-08-27,1494.7670326999998,371.714,,,575.188,114.697,0.0047853999999999995
2010-08-28,1246.7879123000002,371.736,,,575.236,110.773,0.0046219
2010-08-29,1155.8208789999999,371.748,,,575.292,129.117,0.0053865
2010-08-30,1460.0461535000002,371.898,,,575.426,114.569,0.004778800000000001
2010-08-31,1472.8153847,372.116,,,575.458,85.661,0.0035727000000000003
2010-09-01,1495.7835162,372.352,,,575.568,45.232,0.0018858999999999998
2010-09-02,1497.265934,372.55,,,575.568,35.001,0.0014594
2010-09-03,1486.0131869000002,372.794,,,575.572,12.395,0.0005169999999999998
2010-09-04,1260.19011,372.816,,,575.616,23.685,0.0009874999999999999
2010-09-05,1139.9428573999999,372.834,,,575.616,47.667,0.0019874
2010-09-06,1458.1351648999998,373.048,,,575.62,110.041,0.0045883
2010-09-07,1555.6593407000003,373.248,,,575.67,186.529,0.0077767
2010-09-08,1589.0967033000002,373.53,,,575.736,201.278,0.0083907
2010-09-09,1559.1450548999999,373.758,,,575.736,50.848,0.0021198
2010-09-10,1507.8989011,374.09,,,575.736,57.094,0.0023799000000000008
2010-09-11,1250.5813186999999,374.112,,,575.736,48.512,0.0020225
2010-09-12,1165.8802199999998,374.134,,,575.744,34.432,0.0014352
2010-09-13,1519.1461541,374.402,,,575.844,64.037,0.0026687999999999994
2010-09-14,1568.0945055000002,374.714,,,575.988,230.867,0.009619399999999998
2010-09-15,1583.3813187,375.032,,,576.138,275.367,0.011471
2010-09-16,1568.0406595000004,375.412,,,576.34,209.13,0.0087087
2010-09-17,1531.1120876999996,375.724,,,576.384,186.092,0.0077486000000000005
2010-09-18,1306.1769229,375.77,,,576.384,147.16,0.006127399999999999
2010-09-19,1164.3417582,375.832,,,576.386,118.992,0.0049547
2010-09-20,1509.8406594,376.316,,,576.46,141.235,0.005880100000000001
2010-09-21,1543.1164833000003,376.85,,,577.032,56.456,0.0023477000000000003
2010-09-22,1535.1186813999998,377.456,,,577.032,36.413,0.0015142999999999999
2010-09-23,1531.9417583000002,378.128,,,577.032,58.341,0.0024263
2010-09-24,1520.3340658999998,378.756,,,577.032,52.009,0.0021632999999999995
2010-09-25,1289.4780219000002,378.892,,,577.032,53.604,0.0022295999999999996
2010-09-26,1184.4956047,379.036,,,577.038,58.188,0.00242
2010-09-27,1583.9923075999998,380.352,,,577.104,154.113,0.0064092
2010-09-28,1621.3967032,382.982,,,577.108,66.518,0.0027662
2010-09-29,1559.8131867999998,386.274,,,577.16,31.469,0.0013085999999999998
2010-09-30,1563.0549451000002,391.766,,,577.276,53.276,0.0022147000000000004
2010-10-01,1538.9901097000002,391.92,,,577.584,73.272,0.0030446
2010-10-02,1327.4571428,391.92,,,577.584,126.378,0.0052514
2010-10-03,1195.1373627000003,391.922,,,577.588,199.629,0.008295199999999999
2010-10-04,1524.6263737000002,391.948,,,577.632,159.474,0.0066259000000000005
2010-10-05,1563.7065934000002,391.994,,,577.648,92.24,0.003832499999999999
2010-10-06,1552.2549450000004,392.022,,,577.824,86.339,0.0035859999999999998
2010-10-07,1560.564835,392.092,,,577.844,35.371,0.0014689000000000002
2010-10-08,1552.3285714,392.138,,,578.064,93.29,0.0038732
2010-10-09,1302.8846155000003,392.16,,,578.064,128.906,0.005352
2010-10-10,1178.8450547,392.164,,,578.07,87.703,0.0036412999999999997
2010-10-11,1512.6417585,392.212,,,578.136,49.053,0.0020361999999999997
2010-10-12,1561.9879121,392.27,,,578.136,13.27,0.000551
2010-10-13,1573.0010991000001,392.43,,,578.15,15.476,0.0006425999999999998
2010-10-14,1589.6846154000002,392.502,,,578.32,57.732,0.0023958000000000004
2010-10-15,1572.9824179,392.568,,,578.496,26.143,0.001085
2010-10-16,1360.4802198999998,392.57,,,578.5,138.745,0.0057561
2010-10-17,1249.3417584,392.602,,,578.548,46.751,0.0019396000000000003
2010-10-18,1564.8527472000003,392.716,,,578.606,79.97,0.0033169
2010-10-19,1615.4494502999999,392.77,,,578.776,150.224,0.0062295
2010-10-20,1641.4637362999997,392.892,,,578.952,203.323,0.008429
2010-10-21,1662.5934066,393.036,,,578.972,295.837,0.012263200000000002
2010-10-22,1631.1395604,393.172,,,579.192,224.309,0.009294599999999998
2010-10-23,1374.6428573,393.216,,,579.192,216.222,0.008959900000000002
2010-10-24,1332.4428573000002,393.226,,,579.212,291.469,0.012077399999999997
2010-10-25,1604.8307691,393.344,,,579.436,129.204,0.0053515
2010-10-26,1620.8956041999998,393.442,,,579.482,72.472,0.0030012000000000007
2010-10-27,1627.4439561999998,393.564,,,579.512,167.182,0.006923799999999999
2010-10-28,1616.6153843,393.708,,,579.612,149.142,0.0061754999999999996
2010-10-29,1576.0802198,393.84,,,579.748,136.641,0.005656500000000001
2010-10-30,1357.8901098,393.844,,,579.792,127.234,0.005266700000000001
2010-10-31,1230.1478023999996,393.89,,,579.794,35.642,0.0014752
2010-11-01,1333.3505497999997,393.942,,,579.848,12.577,0.0005203
2010-11-02,1605.3384615,394.097,,,580.037,115.734,0.0047881
2010-11-03,1629.0483517999999,394.493,,,580.158,296.075,0.012247899999999997
2010-11-04,1662.9912085,394.623,,,580.303,347.554,0.014373799999999999
2010-11-05,1646.6967034,394.969,,,580.464,315.278,0.013035200000000002
2010-11-06,1379.6230769000001,394.992,,,580.464,127.027,0.005252200000000001
2010-11-07,1265.7527473000002,395.001,,,580.464,28.397,0.0011741000000000002
2010-11-08,1605.2516481999999,395.215,,,580.466,76.257,0.003153
2010-11-09,1638.0670328999997,395.392,,,580.512,36.936,0.001527
2010-11-10,1647.4978023999997,395.774,,,580.526,50.78,0.0020994
2010-11-11,1652.9538463000004,396.106,,,580.856,291.042,0.012025399999999999
2010-11-12,1670.9043955999996,396.336,,,581.04,447.685,0.018491700000000003
